id_pedido,data_pedido,categoria,preco,custo_produto,quantidade,metodo_pagamento,dias_de_entrega,retornou,total,frete,idade_do_cliente,nota_avaliacao,estado
O121193,2025-07-05,Beleza,72.59,33.76,1,Cartão de Crédito,4,Não,72.59,11.95,28,5,ES
O121435,2025-07-05,Alimentos,71.79,37.07,3,Cartão de Débito,6,Não,172.3,12.28,37,4,BA
O121962,2025-07-05,Brinquedos,31.16,12.48,1,Pix,10,Não,26.49,6.41,43,1,PA
O122548,2025-07-05,Beleza,160.61,57.13,2,Pix,15,Não,321.22,11.94,40,1,BA
O124207,2025-07-05,Brinquedos,12.03,8.22,3,Cartão de Crédito,6,Não,36.09,3.11,31,4,RS
O125328,2025-07-05,Vestuário,338.45,201.45,1,Cartão de Débito,6,Não,338.45,7.95,38,4,PR
O127429,2025-07-05,Brinquedos,9.83,06.05,1,Cartão de Crédito,8,Não,9.83,6.74,33,5,ES
O129321,2025-07-05,Eletrônicos,353.49,141.98,1,Cartão de Crédito,5,Não,335.82,11.1,39,4,RS
O131078,2025-07-05,Alimentos,15.4,6.5,3,Cartão de Crédito,3,Não,41.58,9.91,28,4,PR
O131161,2025-07-05,Esportes,152.87,87.93,4,Cartão de Crédito,1,Não,611.48,15.29,28,5,SP
O131258,2025-07-05,Vestuário,29.02,18.54,3,Pix,3,Não,87.06,5.93,37,4,MG
O131691,2025-07-05,Brinquedos,32.86,21.64,1,Cartão de Débito,5,Não,32.86,4.56,18,5,SC
O132159,2025-07-05,Esportes,476.14,328.47,1,Cartão de Crédito,2,Sim,428.53,15.24,24,5,SP
O103707,2025-07-04,Esportes,251.73,130.21,1,Pix,2,Não,213.97,10.9,34,5,SP
O104683,2025-07-04,Vestuário,14.95,6.31,1,Cartão de Crédito,3,Não,14.2,3.88,32,5,SP
O104791,2025-07-04,Eletrônicos,362.47,221.39,1,Cartão de Débito,4,Não,362.47,11.62,30,3,SP
O105487,2025-07-04,Moradia,117.8,74.29,4,Pix,4,Não,471.2,13.29,48,3,SP
O105984,2025-07-04,Vestuário,8.98,4.21,4,Cartão de Débito,4,Não,30.53,6.86,22,3,RJ
O106135,2025-07-04,Esportes,183.97,121.11,1,Cartão de Débito,8,Não,183.97,7.18,33,5,PA
O107663,2025-07-04,Moradia,24.56,12.25,1,Cartão de Débito,3,Não,24.56,8.73,52,5,MG
O108189,2025-07-04,Eletrônicos,5236.65,2208.53,2,Cartão de Crédito,3,Não,10473.3,22.99,38,5,SP
O108282,2025-07-04,Esportes,347.93,228.19,2,Pix,3,Não,695.86,17.51,38,5,SP
O110013,2025-07-04,Alimentos,15.01,9.3,1,Boleto,6,Não,15.01,5.81,34,5,SC
O110292,2025-07-04,Esportes,107.73,74.13,1,Pix,3,Não,107.73,8.36,45,5,RJ
O110456,2025-07-04,Brinquedos,33.96,16.46,1,Pix,7,Não,33.96,2.32,18,3,PE
O111510,2025-07-04,Alimentos,49.65,16.79,1,Pix,4,Não,47.17,4.47,22,3,PR
O112613,2025-07-04,Esportes,100.08,45.48,1,Pix,8,Não,100.08,5.8,30,5,CE
O112756,2025-07-04,Moradia,30.31,10.53,1,Cartão de Crédito,2,Não,27.28,03.06,18,5,SP
O112827,2025-07-04,Alimentos,36.06,13.62,2,Cartão de Crédito,4,Não,57.7,7.24,18,3,SC
O113011,2025-07-04,Vestuário,145.84,61.72,1,Cartão de Crédito,3,Não,138.55,8.12,51,5,SP
O113602,2025-07-04,Beleza,13.44,8.4,1,Cartão de Débito,15,Sim,13.44,3.49,43,2,PB
O115166,2025-07-04,Eletrônicos,218.3,140.02,1,Pix,4,Não,207.38,9.15,19,3,PR
O115593,2025-07-04,Vestuário,24.21,7.51,1,Pix,1,Não,23.0,5.7,44,4,SP
O115757,2025-07-04,Moradia,592.04,223.29,3,Cartão de Débito,1,Não,1776.12,15.16,33,4,SP
O116651,2025-07-04,Eletrônicos,369.18,135.56,1,Cartão de Crédito,4,Não,369.18,12.48,43,4,SP
O116925,2025-07-04,Brinquedos,15.98,5.28,1,Cartão de Débito,5,Não,15.98,5.5,40,5,SC
O117047,2025-07-04,Beleza,157.04,52.66,1,Boleto,2,Não,149.19,6.46,20,5,SP
O117487,2025-07-04,Alimentos,62.87,25.59,1,Cartão de Débito,4,Não,62.87,9.47,39,4,RS
O117711,2025-07-04,Moradia,361.54,158.94,1,Cartão de Débito,4,Não,361.54,10.33,24,4,SP
O118582,2025-07-04,Eletrônicos,415.7,248.46,1,Cartão de Crédito,3,Não,415.7,08.04,25,5,PR
O120514,2025-07-04,Esportes,533.84,237.01,1,Cartão de Crédito,11,Não,533.84,10.74,40,3,PE
O120574,2025-07-04,Vestuário,17.21,5.25,1,Cartão de Débito,12,Não,13.77,2.48,40,1,BA
O120652,2025-07-04,Vestuário,35.66,14.99,1,Boleto,9,Não,33.88,5.35,28,5,BA
O120704,2025-07-04,Alimentos,62.01,38.81,1,Cartão de Crédito,1,Não,62.01,14.41,20,5,SP
O120800,2025-07-04,Esportes,84.95,54.73,4,Cartão de Crédito,1,Não,322.81,8.77,31,5,SP
O120980,2025-07-04,Esportes,209.32,84.55,4,Cartão de Crédito,6,Não,795.42,14.65,32,5,SC
O121486,2025-07-04,Vestuário,80.28,26.86,1,Pix,2,Não,80.28,7.46,28,5,RJ
O122694,2025-07-04,Moradia,291.06,97.61,1,Pix,3,Não,276.51,10.08,18,5,RJ
O124021,2025-07-04,Vestuário,313.48,94.15,2,Cartão de Débito,1,Não,626.96,9.35,29,5,SP
O126362,2025-07-04,Esportes,115.45,69.67,2,Cartão de Crédito,3,Sim,196.26,10.46,39,5,SP
O127893,2025-07-04,Alimentos,19.83,9.6,2,Cartão de Débito,4,Não,27.76,6.3,32,5,SP
O128332,2025-07-04,Esportes,224.41,117.76,1,Pix,5,Não,201.97,5.12,42,3,ES
O128726,2025-07-04,Eletrônicos,1519.38,1057.32,1,Cartão de Crédito,3,Não,1367.44,12.72,53,5,SP
O128997,2025-07-04,Beleza,310.03,108.88,2,Cartão de Crédito,4,Não,527.05,13.62,42,5,MG
O129564,2025-07-04,Eletrônicos,2224.1,1384.07,1,Pix,5,Não,2224.1,12.44,39,3,SP
O130160,2025-07-04,Eletrônicos,1951.11,706.28,4,Cartão de Crédito,7,Não,6633.77,17.46,34,5,PR
O131050,2025-07-04,Brinquedos,34.93,18.11,1,Pix,1,Não,34.93,9.54,45,4,SP
O131120,2025-07-04,Esportes,174.44,87.53,1,Cartão de Débito,9,Não,122.11,7.38,27,5,PA
O131997,2025-07-04,Beleza,57.13,20.95,1,Cartão de Crédito,5,Não,51.42,7.13,34,5,ES
O133010,2025-07-04,Alimentos,66.24,33.46,1,Pix,4,Não,62.93,5.89,25,4,SP
O134433,2025-07-04,Vestuário,29.15,15.71,1,Cartão de Débito,12,Não,29.15,5.41,24,1,PA
O100491,2025-07-03,Esportes,159.67,57.53,2,Cartão de Crédito,5,Não,319.34,9.7,28,4,MS
O101026,2025-07-03,Esportes,304.03,103.17,1,Cartão de Débito,14,Sim,304.03,9.27,25,2,PE
O101270,2025-07-03,Eletrônicos,709.03,414.2,2,Pix,5,Não,1418.06,20.79,32,3,GO
O101524,2025-07-03,Brinquedos,22.33,10.09,2,Pix,4,Não,37.96,6.38,30,5,SP
O103305,2025-07-03,Vestuário,119.38,67.31,1,Pix,4,Não,119.38,07.01,30,3,RS
O103668,2025-07-03,Brinquedos,05.09,2.9,1,Cartão de Débito,3,Não,4.58,2.48,18,5,SP
O104883,2025-07-03,Eletrônicos,84.31,43.77,1,Pix,2,Não,80.09,7.71,50,5,SP
O106764,2025-07-03,Beleza,105.93,66.22,2,Pix,4,Não,190.67,08.04,32,4,MS
O108549,2025-07-03,Vestuário,104.26,64.26,1,Pix,1,Não,104.26,13.09,24,4,SP
O109457,2025-07-03,Brinquedos,9.87,3.78,4,Pix,8,Não,39.48,7.89,24,4,BA
O110995,2025-07-03,Alimentos,7.91,4.75,2,Pix,11,Não,15.03,5.31,41,2,CE
O111653,2025-07-03,Moradia,70.76,27.28,1,Cartão de Débito,4,Não,70.76,8.24,26,4,DF
O112209,2025-07-03,Moradia,97.06,65.18,1,Cartão de Débito,6,Não,92.21,11.18,33,5,MS
O112694,2025-07-03,Moradia,162.31,102.71,3,Cartão de Crédito,3,Sim,486.93,14.71,25,5,SP
O114189,2025-07-03,Beleza,82.42,54.2,3,Cartão de Crédito,3,Não,173.08,11.59,30,4,SP
O114610,2025-07-03,Vestuário,147.92,48.99,1,Pix,3,Não,133.13,6.58,49,4,RJ
O115025,2025-07-03,Vestuário,12.94,09.03,1,Boleto,3,Não,11.65,8.37,45,5,SP
O116985,2025-07-03,Moradia,208.26,74.29,1,Cartão de Crédito,2,Não,208.26,7.72,51,5,SP
O117335,2025-07-03,Vestuário,38.31,18.08,1,Cartão de Débito,3,Não,38.31,05.02,30,5,RJ
O121149,2025-07-03,Moradia,238.64,160.3,1,Cartão de Crédito,9,Não,238.64,8.43,37,5,CE
O122197,2025-07-03,Beleza,43.04,20.22,1,Cartão de Débito,6,Não,43.04,9.21,26,5,RS
O122466,2025-07-03,Esportes,75.17,23.6,1,Pix,1,Não,75.17,9.38,37,5,SP
O122536,2025-07-03,Esportes,1327.7,463.28,1,Cartão de Débito,6,Não,1327.7,13.56,21,5,PR
O122579,2025-07-03,Vestuário,40.11,24.49,1,Cartão de Crédito,1,Não,40.11,6.99,28,5,SP
O122823,2025-07-03,Moradia,177.84,113.87,1,Cartão de Crédito,2,Não,177.84,8.22,38,4,SP
O123647,2025-07-03,Eletrônicos,476.17,241.87,1,Pix,8,Não,476.17,10.75,19,4,BA
O125469,2025-07-03,Vestuário,354.91,169.07,2,Cartão de Débito,6,Não,496.87,13.66,42,4,RS
O126189,2025-07-03,Brinquedos,73.07,42.73,1,Cartão de Crédito,9,Não,73.07,7.15,27,4,BA
O127293,2025-07-03,Vestuário,80.77,43.16,2,Cartão de Débito,3,Não,145.39,07.09,24,4,SP
O127724,2025-07-03,Moradia,342.97,225.57,2,Pix,13,Não,651.64,14.35,30,1,PE
O128022,2025-07-03,Alimentos,41.61,19.01,2,Cartão de Débito,5,Não,83.22,9.52,44,4,RS
O130389,2025-07-03,Eletrônicos,1141.87,654.29,3,Cartão de Débito,4,Não,3254.33,18.64,50,3,RS
O130726,2025-07-03,Esportes,77.49,42.07,1,Cartão de Crédito,5,Não,73.62,5.89,42,4,RS
O131022,2025-07-03,Moradia,583.15,337.32,1,Cartão de Crédito,6,Não,583.15,12.96,29,5,DF
O131475,2025-07-03,Esportes,1110.6,467.35,3,Cartão de Crédito,5,Não,3331.8,19.89,33,4,RS
O131652,2025-07-03,Beleza,34.19,21.58,1,Pix,5,Não,34.19,3.77,20,5,RS
O132846,2025-07-03,Vestuário,223.42,91.52,1,Pix,13,Não,189.91,13.01,40,2,RR
O100094,2025-07-02,Beleza,100.96,52.04,3,Cartão de Débito,10,Não,302.88,11.36,24,3,BA
O102708,2025-07-02,Eletrônicos,744.07,310.82,4,Pix,2,Não,2381.02,11.89,19,5,RJ
O103056,2025-07-02,Beleza,80.84,50.96,1,Pix,3,Não,68.71,10.18,28,5,SC
O103174,2025-07-02,Esportes,492.47,264.48,1,Pix,1,Não,443.22,9.55,36,5,RJ
O105046,2025-07-02,Moradia,124.86,81.3,2,Pix,2,Não,249.72,14.2,40,5,SP
O106473,2025-07-02,Alimentos,28.8,18.66,3,Cartão de Crédito,5,Não,86.4,6.85,19,4,RS
O109417,2025-07-02,Esportes,458.52,211.2,2,Cartão de Crédito,12,Não,917.04,15.27,37,2,MA
O110721,2025-07-02,Moradia,591.26,208.66,4,Cartão de Crédito,14,Não,2365.04,16.58,29,3,MA
O111949,2025-07-02,Esportes,160.1,63.12,1,Cartão de Débito,1,Não,160.1,11.33,32,5,SP
O113718,2025-07-02,Beleza,15.49,8.41,1,Cartão de Débito,2,Não,15.49,3.51,30,5,MG
O113978,2025-07-02,Moradia,161.59,74.54,1,Cartão de Crédito,3,Não,153.51,11.32,49,5,SP
O114423,2025-07-02,Moradia,855.02,527.76,1,Cartão de Débito,4,Não,855.02,11.49,38,4,MS
O114528,2025-07-02,Brinquedos,43.14,23.62,1,Cartão de Crédito,11,Não,43.14,4.67,57,1,AC
O116785,2025-07-02,Vestuário,296.18,138.8,3,Cartão de Débito,5,Não,888.54,10.64,32,4,PR
O119052,2025-07-02,Vestuário,161.48,100.14,1,Pix,9,Não,161.48,10.33,33,4,CE
O119600,2025-07-02,Eletrônicos,220.05,115.49,4,Pix,4,Não,880.2,17.99,46,5,SC
O119655,2025-07-02,Moradia,301.63,90.98,1,Cartão de Débito,5,Não,286.55,13.3,27,4,RS
O120428,2025-07-02,Eletrônicos,518.8,260.7,1,Cartão de Crédito,1,Não,518.8,10.12,35,5,SP
O121297,2025-07-02,Moradia,296.28,180.65,1,Pix,2,Não,281.47,11.21,45,5,RJ
O121459,2025-07-02,Eletrônicos,693.49,386.09,1,Cartão de Crédito,4,Não,554.79,10.51,36,5,PR
O121938,2025-07-02,Eletrônicos,291.04,123.37,1,Cartão de Débito,6,Não,276.49,16.37,48,3,PR
O122988,2025-07-02,Beleza,17.49,5.67,2,Pix,1,Não,34.98,5.3,37,5,RJ
O123239,2025-07-02,Vestuário,12.78,5.91,1,Pix,10,Não,10.22,5.72,37,1,PB
O123697,2025-07-02,Eletrônicos,935.45,430.91,2,Cartão de Crédito,4,Não,1777.36,14.97,19,5,SP
O124887,2025-07-02,Moradia,206.93,136.91,2,Cartão de Débito,3,Não,413.86,11.42,47,5,MG
O124992,2025-07-02,Vestuário,122.29,43.11,1,Cartão de Crédito,5,Não,122.29,7.81,18,3,SC
O125240,2025-07-02,Brinquedos,35.37,10.87,1,Cartão de Crédito,3,Não,35.37,3.86,37,5,SC
O126890,2025-07-02,Moradia,127.99,54.9,1,Cartão de Débito,5,Não,127.99,11.59,18,4,PR
O127793,2025-07-02,Brinquedos,172.63,53.25,1,Pix,3,Não,155.37,8.23,40,5,SP
O127883,2025-07-02,Beleza,73.76,25.89,1,Cartão de Crédito,3,Não,66.38,7.12,32,5,SP
O128867,2025-07-02,Moradia,510.54,176.2,1,Cartão de Crédito,8,Não,510.54,14.16,30,4,PR
O128971,2025-07-02,Esportes,297.42,197.96,1,Pix,6,Não,267.68,11.22,36,5,RS
O129310,2025-07-02,Beleza,25.08,16.87,1,Cartão de Crédito,4,Não,23.83,3.11,53,3,SP
O129655,2025-07-02,Eletrônicos,477.86,303.74,2,Cartão de Crédito,3,Não,812.36,13.17,25,5,SC
O130239,2025-07-02,Moradia,1663.07,1107.31,1,Pix,2,Não,1579.92,13.63,31,5,RJ
O131283,2025-07-02,Esportes,184.56,64.35,3,Cartão de Débito,5,Não,553.68,11.62,61,5,PR
O131917,2025-07-02,Beleza,19.37,6.71,3,Cartão de Crédito,6,Não,58.11,4.94,37,3,PE
O132044,2025-07-02,Esportes,228.02,106.22,1,Pix,4,Não,216.62,7.48,26,4,SP
O132590,2025-07-02,Eletrônicos,1228.59,734.74,1,Cartão de Crédito,5,Não,1167.16,15.61,26,4,SP
O132705,2025-07-02,Alimentos,9.87,6.61,1,Cartão de Crédito,8,Não,9.87,4.44,41,3,CE
O133427,2025-07-02,Brinquedos,86.25,53.08,2,Cartão de Débito,5,Sim,163.88,10.99,34,5,RS
O134370,2025-07-02,Moradia,255.03,111.09,2,Cartão de Crédito,4,Não,459.05,8.51,38,4,SC
O134414,2025-07-02,Eletrônicos,813.96,507.39,1,Cartão de Crédito,7,Não,813.96,12.59,36,5,GO
O100971,2025-07-01,Alimentos,7.9,4.91,1,Cartão de Débito,9,Não,7.5,2.39,48,5,CE
O101034,2025-07-01,Eletrônicos,944.99,399.67,4,Pix,10,Sim,3779.96,15.83,46,1,AM
O101040,2025-07-01,Brinquedos,168.93,59.94,1,Pix,3,Não,135.14,9.12,32,5,MG
O101439,2025-07-01,Vestuário,18.17,11.08,1,Cartão de Crédito,4,Não,18.17,4.74,50,4,MG
O102871,2025-07-01,Moradia,494.78,343.85,2,Pix,2,Não,890.6,11.24,41,5,RJ
O103820,2025-07-01,Esportes,63.75,36.84,1,Cartão de Débito,3,Não,63.75,10.3,35,5,SP
O104675,2025-07-01,Moradia,163.7,103.25,1,Pix,6,Não,163.7,7.34,51,4,RS
O105662,2025-07-01,Eletrônicos,1268.67,712.48,1,Cartão de Crédito,1,Não,1078.37,12.87,47,5,SP
O106185,2025-07-01,Vestuário,131.4,64.02,1,Cartão de Crédito,4,Não,124.83,11.12,36,3,MT
O106623,2025-07-01,Vestuário,127.42,44.34,1,Boleto,5,Não,127.42,15.14,22,4,RS
O106959,2025-07-01,Brinquedos,8.74,3.95,2,Pix,6,Não,17.48,4.68,39,5,RS
O108426,2025-07-01,Vestuário,35.02,22.38,1,Pix,3,Sim,31.52,08.03,20,5,RJ
O110200,2025-07-01,Esportes,367.92,120.77,1,Pix,5,Não,331.13,14.65,40,5,SP
O110622,2025-07-01,Brinquedos,97.16,52.56,1,Cartão de Débito,3,Não,97.16,7.85,44,4,SP
O110946,2025-07-01,Moradia,25.79,12.28,2,Pix,1,Não,51.58,2.86,29,5,RJ
O111727,2025-07-01,Beleza,84.0,45.17,1,Cartão de Crédito,2,Não,84.0,5.89,42,4,SP
O111791,2025-07-01,Beleza,40.32,22.02,5,Cartão de Débito,4,Não,161.28,12.6,45,5,RS
O111925,2025-07-01,Esportes,142.73,77.16,1,Boleto,6,Não,99.91,10.75,25,4,ES
O113613,2025-07-01,Brinquedos,46.08,31.25,4,Pix,7,Não,184.32,13.78,33,4,ES
O117764,2025-07-01,Beleza,22.28,13.41,1,Pix,5,Não,22.28,4.31,26,5,PR
O118655,2025-07-01,Moradia,303.53,146.77,1,Pix,4,Não,288.35,13.68,36,5,SP
O118691,2025-07-01,Vestuário,128.58,71.79,1,Boleto,6,Sim,128.58,12.71,31,4,DF
O119059,2025-07-01,Eletrônicos,1160.0,781.93,4,Pix,4,Não,3944.0,16.41,31,4,ES
O119999,2025-07-01,Vestuário,70.12,38.05,1,Pix,3,Não,70.12,5.3,44,5,SP
O120419,2025-07-01,Eletrônicos,608.43,371.5,2,Cartão de Crédito,5,Não,1034.33,16.14,20,4,SC
O120834,2025-07-01,Alimentos,63.71,32.69,1,Boleto,3,Não,60.52,11.29,31,5,SP
O122419,2025-07-01,Alimentos,47.14,23.97,2,Cartão de Crédito,9,Não,94.28,8.41,42,3,CE
O124111,2025-07-01,Brinquedos,8.57,3.37,1,Cartão de Crédito,4,Não,7.71,5.56,18,5,MS
O125204,2025-07-01,Vestuário,190.46,95.64,5,Cartão de Crédito,2,Não,952.3,15.72,39,5,SP
O125780,2025-07-01,Vestuário,179.44,72.68,1,Cartão de Débito,12,Não,152.52,11.43,18,1,PA
O126146,2025-07-01,Eletrônicos,162.85,104.31,1,Pix,7,Não,146.56,4.16,40,4,RS
O126150,2025-07-01,Alimentos,31.87,14.28,2,Cartão de Débito,6,Não,63.74,5.81,29,3,RO
O127167,2025-07-01,Alimentos,6.36,2.58,1,Pix,2,Não,06.04,4.48,18,5,MG
O127878,2025-07-01,Esportes,186.98,59.09,1,Pix,5,Não,158.93,6.58,35,4,GO
O128053,2025-07-01,Vestuário,499.19,346.56,1,Cartão de Débito,3,Não,499.19,17.17,34,5,SP
O128445,2025-07-01,Esportes,608.56,366.74,1,Cartão de Débito,4,Não,517.28,10.86,29,5,SP
O128919,2025-07-01,Beleza,14.89,7.68,1,Pix,2,Não,14.89,2.72,38,5,SP
O129126,2025-07-01,Esportes,299.5,161.42,2,Cartão de Débito,8,Não,509.15,13.72,33,4,RO
O129502,2025-07-01,Esportes,85.36,38.17,2,Cartão de Crédito,9,Não,170.72,9.94,23,4,PE
O130016,2025-07-01,Esportes,109.16,48.45,1,Cartão de Crédito,5,Não,109.16,10.83,18,4,GO
O130866,2025-07-01,Eletrônicos,1533.3,655.17,1,Cartão de Crédito,11,Não,1533.3,18.16,29,2,PB
O131040,2025-07-01,Brinquedos,23.0,8.17,1,Boleto,2,Não,23.0,03.08,38,5,SP
O131287,2025-07-01,Eletrônicos,429.46,235.22,1,Cartão de Crédito,3,Não,386.51,9.91,30,5,RJ
O131338,2025-07-01,Moradia,331.62,165.5,1,Pix,2,Sim,331.62,9.58,27,5,SP
O131459,2025-07-01,Brinquedos,21.05,14.49,1,Cartão de Crédito,4,Não,21.05,4.29,27,3,SP
O131751,2025-07-01,Moradia,184.63,83.93,3,Cartão de Débito,3,Não,387.72,14.06,33,4,SP
O132858,2025-07-01,Alimentos,50.61,27.22,2,Pix,2,Não,70.85,5.27,47,4,MG
O133681,2025-07-01,Beleza,46.08,32.01,2,Cartão de Débito,2,Não,87.55,7.71,39,4,SP
O134352,2025-07-01,Vestuário,12.9,7.7,1,Pix,2,Não,12.9,7.21,27,5,SP
O100198,2025-06-30,Brinquedos,111.76,39.19,1,Cartão de Crédito,2,Não,111.76,11.29,22,5,SP
O101905,2025-06-30,Beleza,83.73,53.89,1,Pix,1,Não,83.73,7.2,30,5,SP
O102408,2025-06-30,Eletrônicos,548.66,195.15,1,Pix,11,Não,521.23,9.66,19,1,RO
O102648,2025-06-30,Vestuário,83.03,33.12,3,Cartão de Crédito,7,Não,249.09,10.18,56,5,BA
O105067,2025-06-30,Beleza,21.12,8.5,1,Cartão de Crédito,10,Não,21.12,05.01,31,1,SE
O106750,2025-06-30,Esportes,296.68,193.67,3,Cartão de Crédito,1,Não,890.04,17.64,25,5,RJ
O107434,2025-06-30,Vestuário,43.49,23.01,2,Pix,4,Não,78.28,7.98,38,4,SP
O108043,2025-06-30,Eletrônicos,174.46,102.81,3,Boleto,7,Não,523.38,16.89,18,4,CE
O109307,2025-06-30,Moradia,361.85,146.7,1,Pix,1,Não,343.76,15.1,25,5,SP
O110225,2025-06-30,Brinquedos,173.9,110.8,1,Pix,3,Não,156.51,8.14,23,5,SP
O110514,2025-06-30,Vestuário,135.01,58.75,1,Cartão de Débito,4,Não,128.26,9.24,41,5,SP
O111567,2025-06-30,Beleza,85.15,56.04,3,Pix,3,Sim,242.68,12.81,41,4,SP
O113387,2025-06-30,Beleza,62.85,33.31,1,Cartão de Débito,2,Não,44.0,5.61,35,5,SP
O113490,2025-06-30,Brinquedos,205.54,88.2,4,Boleto,3,Não,822.16,10.8,39,5,RJ
O113827,2025-06-30,Esportes,1140.35,369.42,1,Cartão de Crédito,5,Não,1083.33,13.5,18,4,PR
O116140,2025-06-30,Eletrônicos,243.31,132.98,1,Cartão de Crédito,1,Não,243.31,12.91,18,5,SP
O116300,2025-06-30,Eletrônicos,413.39,144.57,1,Cartão de Crédito,4,Não,351.38,4.8,18,5,SP
O117510,2025-06-30,Moradia,224.5,155.85,1,Pix,8,Não,224.5,8.53,42,4,PE
O117594,2025-06-30,Eletrônicos,2190.78,805.3,3,Cartão de Débito,2,Não,6572.34,18.53,29,5,SP
O119559,2025-06-30,Vestuário,155.42,96.52,2,Cartão de Crédito,3,Não,279.76,9.26,18,5,SP
O120139,2025-06-30,Alimentos,42.43,16.77,1,Cartão de Crédito,6,Não,42.43,7.1,30,4,DF
O121266,2025-06-30,Eletrônicos,1259.78,475.27,1,Boleto,4,Não,1133.8,14.33,43,5,SP
O122744,2025-06-30,Vestuário,60.44,38.58,2,Cartão de Crédito,2,Não,84.62,5.46,48,4,SP
O124619,2025-06-30,Vestuário,375.16,159.17,1,Pix,5,Não,375.16,10.94,34,5,MG
O125025,2025-06-30,Brinquedos,158.28,49.52,2,Cartão de Crédito,2,Sim,300.73,12.89,33,5,SP
O126265,2025-06-30,Eletrônicos,725.74,232.52,2,Cartão de Crédito,4,Não,1161.18,12.53,32,4,RS
O126712,2025-06-30,Eletrônicos,161.19,53.24,2,Pix,9,Não,322.38,8.81,28,5,CE
O126925,2025-06-30,Eletrônicos,467.2,179.76,1,Cartão de Crédito,3,Não,443.84,12.05,23,5,SP
O127587,2025-06-30,Esportes,90.86,51.61,1,Cartão de Crédito,8,Não,90.86,12.04,34,5,RS
O128255,2025-06-30,Beleza,8.4,3.96,2,Cartão de Crédito,3,Não,16.8,5.68,37,5,MG
O128496,2025-06-30,Alimentos,56.74,29.69,2,Cartão de Crédito,3,Não,113.48,6.61,29,5,SP
O132871,2025-06-30,Beleza,59.04,27.96,3,Cartão de Crédito,5,Não,150.55,10.17,40,5,RS
O134107,2025-06-30,Moradia,165.62,87.02,3,Boleto,3,Não,496.86,15.46,34,5,SP
O100483,2025-06-29,Beleza,207.36,68.55,3,Pix,2,Não,622.08,13.67,35,5,MG
O100620,2025-06-29,Alimentos,5.77,1.9,2,Pix,1,Não,10.96,8.39,47,4,SP
O100807,2025-06-29,Eletrônicos,1690.75,520.52,2,Cartão de Crédito,2,Não,2874.28,11.61,43,5,RJ
O101010,2025-06-29,Moradia,668.71,316.44,1,Pix,2,Não,568.4,9.87,22,5,SP
O101061,2025-06-29,Brinquedos,05.06,3.54,1,Cartão de Débito,11,Não,05.06,2.61,36,1,PE
O101224,2025-06-29,Eletrônicos,116.84,51.85,1,Cartão de Crédito,2,Não,116.84,9.13,27,5,SP
O101585,2025-06-29,Alimentos,13.32,5.56,1,Cartão de Crédito,3,Não,13.32,1.96,32,4,RJ
O101999,2025-06-29,Moradia,106.52,60.67,1,Cartão de Crédito,4,Não,106.52,6.12,41,3,RJ
O102815,2025-06-29,Moradia,107.39,33.25,1,Cartão de Débito,3,Não,107.39,11.85,40,5,SC
O103157,2025-06-29,Alimentos,129.94,40.64,1,Pix,6,Não,129.94,12.26,19,4,RS
O103975,2025-06-29,Eletrônicos,298.13,178.15,1,Cartão de Débito,5,Não,298.13,08.07,23,4,PR
O103999,2025-06-29,Moradia,311.13,189.72,1,Cartão de Débito,8,Não,248.9,11.6,20,5,BA
O105520,2025-06-29,Brinquedos,55.74,31.01,3,Boleto,5,Não,167.22,13.23,42,4,DF
O105800,2025-06-29,Esportes,427.68,228.23,3,Cartão de Crédito,3,Não,1283.04,13.54,21,5,SP
O106846,2025-06-29,Beleza,91.69,59.66,3,Cartão de Débito,4,Não,275.07,7.36,23,5,MG
O107004,2025-06-29,Vestuário,175.09,77.33,1,Pix,4,Não,175.09,15.92,40,3,GO
O107144,2025-06-29,Beleza,54.84,29.93,4,Cartão de Crédito,10,Não,219.36,11.37,24,3,AP
O109276,2025-06-29,Brinquedos,53.05,33.06,1,Pix,7,Não,45.09,5.34,35,5,ES
O109904,2025-06-29,Beleza,48.11,28.95,1,Pix,4,Não,43.3,7.25,43,4,RJ
O110482,2025-06-29,Vestuário,122.56,79.72,1,Boleto,2,Não,104.18,11.84,41,5,SP
O110629,2025-06-29,Vestuário,183.63,95.68,3,Cartão de Crédito,4,Não,550.89,7.59,26,4,MG
O110880,2025-06-29,Vestuário,443.43,229.98,1,Cartão de Crédito,13,Não,421.26,10.34,31,1,BA
O112583,2025-06-29,Brinquedos,5.73,3.66,3,Pix,4,Não,17.19,8.32,40,4,MG
O113153,2025-06-29,Eletrônicos,1091.71,502.01,1,Boleto,4,Não,1091.71,19.49,46,4,MG
O113478,2025-06-29,Esportes,38.44,18.83,1,Cartão de Crédito,3,Não,32.67,8.63,22,5,GO
O113505,2025-06-29,Alimentos,35.25,10.91,1,Pix,3,Não,33.49,5.82,29,5,RJ
O113666,2025-06-29,Esportes,171.83,67.44,4,Cartão de Débito,4,Não,687.32,12.55,18,5,DF
O115549,2025-06-29,Brinquedos,94.75,39.68,1,Cartão de Crédito,5,Não,94.75,8.17,43,4,RJ
O115939,2025-06-29,Vestuário,85.52,32.1,1,Cartão de Crédito,4,Não,85.52,5.61,34,3,SP
O116382,2025-06-29,Beleza,33.84,15.49,1,Cartão de Crédito,2,Não,33.84,7.18,18,5,RJ
